SnapshotDate,SKU,WarehouseID,OnHandQty
2026-07-14,SKU-0040,WH-03,106
2026-06-30,SKU-0005,WH-99,175
2026-06-30,SKU-0029,WH-08,-6
2026-08-25,SKU-0012,WH-07,55
2026-08-04,SKU-0011,WH-02,110
2026-07-14,SKU-0027,WH-05,113
2026-08-04,SKU-0011,Wh-01,110
2026-07-14,SKU-0019,WH-06,198
,SKU-0001,WH-03,35
2026-08-25,SKU-0014,WH-06,91
2026-07-28,SKU-0035,Wh-01,122
2026-07-28,SKU-0038,WH-06,50
2026-07-14,SKU-0029,WH-05,134
,SKU-0036,WH-02,130
08/18/2026,SKU-0027,WH-04,150
2026-07-28,SKU-0044,WH-04,169
2026-08-11,SKU-0016,WH-07,102
2026-09-01,SKU-0010,WH-01,178
2026-08-11,SKU-0007,WH-02,97
2026-08-25,SKU-0038,WH-01,105
2026-07-21,SKU-0017,WH-08,116
2026-07-14,SKU-0010,WH-05,150
2026-06-30,SKU-0026,WH-01,100
2026-06-30,SKU-0022,WH-04,68
2026-06-30,SKU-0007,WH-03,76
2026-08-11,SKU-0025,WH-03,66
2026-09-01,SKU-0006,WH-05,128
2026-09-01,SKU-0033,WH-08,186
2026-07-28,SKU-0043,WH-01,249
2026-08-18,SKU-0005,WH-03,94
2026-07-28,SKU-0012,WH-07,166
2026-07-14,SKU-0036,WH-06,186
2026-08-18,SKU-0020,WH-02,133
2026-06-30,SKU-0025,WH-07,187
2026-08-11,SKU-0030,WH-08,39
2026-06-30,SKU-0036,WH-02,198
21-Jul-2026,SKU-0029,WH-08,59
2026-08-25,SKU-0043,WH-07,159
,SKU-0035,WH-04,66
2026-08-25,SKU-0037,WH-07,133
2026-08-18,SKU-0021,WH-01,71
2026-08-25,SKU-0032,WH-06,133
2026-07-21,SKU-0044,WH-01,155
11-Aug-2026,SKU-0032,WH-03,35
2026-07-07,SKU-0034,WH-05,226
2026-08-11,SKU-0004,WH-08,80
2026-07-07,SKU-0032,WH-04,122
2026-08-18,SKU-0016,WH-01,129
2026-08-18,SKU-0004,WH-01,245
2026-09-01,SKU-0037,WH-02,152
2026-08-25,SKU-0025,WH-06,25
2026-08-18,SKU-0004,WH-06,194
2026-07-14,SKU-0019,WH-07,165
2026-06-30,SKU-0039,WH-04,186
2026-06-30,SKU-0034,WH-05,57
2026-08-25,SKU-0041,WH-08,145
2026-06-30,SKU-0027,WH-06,141
2026-08-04,SKU-0042,WH-06,168
2026-07-14,SKU-0002,WH-08,142
2026-07-07,SKU-0040,WH-05,59
2026-08-04,SKU-0012,WH-07,161
2026-08-18,SKU-0018,WH-01,123
25-Aug-2026,SKU-0035,WH-02,186
2026-08-25,SKU-0012,WH-04,156
,SKU-0014,WH-03,206
2026-09-01,SKU-0001,WH-07,199
28-Jul-2026,SKU-0011,WH-07,142
2026-08-18,SKU-0027,WH-02,180
2026-07-21,SKU-0040,WH-06,200
2026-07-28,SKU-0027,WH-01,155
2026-08-04,SKU-0015,WH-08,130
2026-06-30,SKU-0008,WH-02,5
2026-08-11,SKU-0044,WH-03,15
2026-08-25,SKU-0002,WH-03,164
,SKU-0029,WH-02,60
2026-09-01,SKU-0040,WH-04,144
2026-08-25,SKU-0045,WH-05,44
2026-09-01,SKU-0009,WH-09,92
07/28/2026,SKU-0006,WH-01,161
2026-07-14,SKU-0016,WH-02,184
2026-08-04,SKU-0027,WH-05,81
2026-07-07,SKU-0001,WH-05,56
2026-08-04,SKU-0022,WH-01,26
2026-07-28,SKU-0014,WH-02,152
2026-07-28,SKU-0025,WH-08,50
2026-09-01,SKU-0025,WH-04,249
2026-07-21,SKU-0017,WH-03,121
2026-09-01,SKU-0038,WH-08,242
2026-08-04,SKU-0004,WH-03,271
2026-08-11,SKU-0021,WH-03,100
2026-09-01,SKU-0032,WH-05,-10
2026-07-28,SKU-0020,WH-08,60
25-Aug-2026,SKU-0035,WH-08,77
2026-07-28,SKU-0009,wh-05,197
2026-07-14,SKU-0029,WH-06,174
2026-08-11,SKU-0039,wh-01,233
2026-08-11,SKU-0010,WH-04,83
2026-09-01,SKU-0008,WH-02,20
2026-09-01,SKU-0022,WH-01,163
2026-07-28,SKU-0025,WH-07,184
06/30/2026,SKU-0013,WH-07,31
2026-08-18,SKU-0029,WH-02,148
2026-09-01,SKU-0036,WH-06,-47
2026-08-11,SKU-0029,WH-03,180
2026-07-21,SKU-0002,WH-06,231
2026-07-28,SKU-0014,WH-07,176
2026-08-11,SKU-0017,WH-07,170
2026-06-30,SKU-0023,WH-03,169
2026-08-04,SKU-0045,WH-05,63
2026-07-28,SKU-0041,WH-01,125
2026-07-21,SKU-0016,WH-06,195
2026-08-18,SKU-0015,WH-06,180
2026-07-07,SKU-0031,WH-03,107
2026-09-01,SKU-0029,WH-02,156
2026-07-14,SKU-0007,WH-04,95
2026-08-18,SKU-0023,WH-02,54
2026-09-01,SKU-0044,WH-05,113
2026-07-14,SKU-0002,wh-05,77
2026-07-14,SKU-0043,WH-08,100
2026-06-30,SKU-0015,WH-04,130
2026-09-01,SKU-0018,WH-03,141
2026-07-28,SKU-0014,WH-03,84
2026-08-25,SKU-0015,WH-05,37
2026-07-14,SKU-0008,WH-05,185
2026-07-07,SKU-0020,WH-07,15
2026-08-11,SKU-0025,WH-02,225
2026-08-11,SKU-0010,WH-06,162
2026-07-07,SKU-0013,WH-06,222
2026-07-14,SKU-0037,WH-06,199
2026-06-30,SKU-0032,WH-08,153
08/04/2026,SKU-0009,WH-03,101
2026-09-01,SKU-0024,WH-07,65
2026-07-28,SKU-0029,WH-01,19
2026-08-11,SKU-0037,WH-08,95
2026-07-28,SKU-0034,WH-05,111
2026-07-14,SKU-0031,WH-06,79
2026-07-14,SKU-0013,WH-07,23
2026-08-11,SKU-0039,WH-04,108
2026-07-14,SKU-0020,WH-03,66
2026-07-14,SKU-0001,WH-05,48
2026-08-11,SKU-0012,WH-04,183
2026-09-01,SKU-0027,WH-05,85
2026-08-11,SKU-0043,WH-07,165
2026-08-25,SKU-0042,WH-01,91
2026-08-04,SKU-0029,WH-03,264
2026-08-25,SKU-0045,WH-07,69
2026-07-21,SKU-0013,WH-03,133
2026-08-11,SKU-0043,WH-08,148
2026-07-21,SKU-0003,WH-01,80
21-Jul-2026,SKU-0034,WH-07,75
2026-06-30,SKU-0016,WH-02,84
2026-07-14,SKU-0036,WH-04,115
2026-08-25,SKU-0013,WH-06,100
2026-07-14,SKU-0004,WH-03,75
2026-07-21,SKU-0025,WH-08,159
2026-08-25,SKU-0041,WH_05,197
2026-09-01,SKU-0036,WH-02,115
2026-08-04,SKU-0006,WH-03,104
2026-06-30,SKU-0043,WH-08,138
2026-07-28,SKU-0011,WH-02,115
2026-08-18,SKU-0034,WH-06,105
2026-09-01,SKU-0035,WH-05,152
2026-06-30,SKU-0018,WH-08,133
2026-06-30,SKU-0040,WH-05,108
2026-07-28,SKU-0026,WH-02,250
2026-09-01,SKU-0038,WH-06,223
2026-07-28,SKU-0009,WH-01,62
2026-07-21,SKU-0008,wh-01,127
2026-08-18,SKU-0012,WH-04,92
2026-07-14,SKU-0011,WH-06,210
2026-06-30,SKU-0008,WH-05,92
2026-07-14,SKU-0024,WH-08,53
2026-07-07,SKU-0011,WH-07,140
2026-06-30,SKU-0002,WH-01,81
2026-08-18,SKU-0003,WH-07,97
07/28/2026,SKU-0007,WH-07,91
2026-08-11,SKU-0036,WH-03,139
2026-07-28,SKU-0005,WH-02,188
2026-07-07,SKU-0008,WH-08,149
2026-07-14,SKU-0020,WH-08,212
2026-08-11,SKU-0040,WH-05,15
2026-06-30,SKU-0018,WH-05,81
2026-09-01,SKU-0002,WH-05,105
,SKU-0026,WH-07,40
2026-07-28,SKU-0023,WH-06,94
14-Jul-2026,SKU-0007,WH-03,-61
2026-07-21,SKU-0032,WH-06,108
18-Aug-2026,SKU-0034,WH-08,80
2026-07-28,SKU-0043,WH-08,-38
,SKU-0028,WH-04,121
2026-07-21,SKU-0009,WH-99,156
2026-07-07,SKU-0013, WH-01 ,84
2026-07-07,SKU-0007,WH-06,23
2026-07-07,SKU-0003,WH-02,111
2026-08-11,SKU-0028,WH-04,130
2026-08-04,SKU-0003,WH-08,58
2026-07-28,SKU-0011,WH-04,132
2026-08-18,SKU-0021,WH-05,185
2026-09-01,SKU-0044,WH-08,113
,SKU-0026,WH-07,36
07-Jul-2026,SKU-0039,WH-08,143
2026-06-30,SKU-0034,WH-02,62
2026-07-07,SKU-0045,WH-06,56
2026-08-04,SKU-0008,WH-01,119
2026-06-30,SKU-0019,WH-08,29
2026-07-14,SKU-0044,WH-06,121
2026-07-28,SKU-0009,WH-03,115
2026-07-28,SKU-0040,WH-02,142
2026-07-21,SKU-0037,WH-03,118
2026-07-21,SKU-0022,WH-07,57
2026-08-11,SKU-0026,WH-08,179
2026-08-18,SKU-0045,wh-05,95
2026-08-04,SKU-0043,WH-03,121
2026-07-21,SKU-0027,WH-06,66
07/21/2026,SKU-0045,WH-06,207
2026-07-28,SKU-0013,WH-03,153
2026-09-01,SKU-0023,WH-04,133
2026-06-30,SKU-0032,WH-07,122
2026-07-14,SKU-0017,WH-07,85
2026-06-30,SKU-0026,WH-04,130
2026-08-18,SKU-0003,WH-03,134
2026-07-14,SKU-0038,WH-02,1
07-Jul-2026,SKU-0007,WH-04,23
2026-07-14,SKU-0001,WH-08,161
2026-06-30,SKU-0007,WH-07,8
,SKU-0002,WH-03,-7
2026-08-04,SKU-0035,WH-07,111
2026-09-01,SKU-0018,WH-08,72
2026-09-01,SKU-0005,WH-04,127
2026-06-30,SKU-0021,WH-01,145
2026-08-18,SKU-0021,WH-04,-36
2026-07-14,SKU-0042,WH-03,56
,SKU-0007,WH-04,31
04-Aug-2026,SKU-0011,WH-08,99
07/07/2026,SKU-0003,WH-01,136
2026-07-07,SKU-0014,WH-01,127
2026-06-30,SKU-0017,WH-01,100
,SKU-0019,WH-01,-6
2026-09-01,SKU-0008,WH-04,94
2026-07-14,SKU-0034,WH-04,38
18-Aug-2026,SKU-0011,WH-03,117
2026-08-11,SKU-0011,WH-02,99
2026-06-30,SKU-0011,WH-02,93
2026-08-11,SKU-0009,WH-08,152
2026-07-28,SKU-0039,WH-03,54
2026-07-14,SKU-0022,WH-04,153
2026-07-21,SKU-0039,WH-07,207
2026-08-18,SKU-0042,WH-03,87
2026-08-11,SKU-0001,WH-05,225
2026-08-04,SKU-0008,WH-04,185
,SKU-0025,WH-01,66
2026-09-01,SKU-0022,WH-03,205
2026-08-04,SKU-0013,WH_05,115
2026-09-01,SKU-0020,WH-02,154
2026-07-28,SKU-0011,WH-01,42
2026-08-04,SKU-0007,WH-08,256
2026-08-25,SKU-0021,WH-04,79
2026-07-07,SKU-0003,WH-03,196
2026-06-30,SKU-0035,WH-02,105
2026-07-07,SKU-0043,WH-07,78
2026-08-25,SKU-0028,WH-08,131
08/11/2026,SKU-0030,Wh-01,66
2026-06-30,SKU-0029,WH-04,183
2026-08-25,SKU-0012,WH-06,75
2026-08-04,SKU-0020,WH-04,149
2026-08-04,SKU-0018,WH-08,183
2026-07-14,SKU-0015,WH-01,159
2026-07-14,SKU-0004,WH-04,94
08/11/2026,SKU-0016,WH-03,152
25-Aug-2026,SKU-0005,WH-08,77
2026-08-25,SKU-0043,WH-06,8
2026-06-30,SKU-0032,WH-04,101
2026-07-14,SKU-0022,WH-02,184
2026-06-30,SKU-0020,wh-05,101
2026-08-18,SKU-0024,WH-07,100
2026-07-14,SKU-0018,WH-07,54
2026-08-11,SKU-0037,WH-01,274
2026-08-18,SKU-0026,WH-04,87
2026-08-25,SKU-0003,WH-01,106
2026-09-01,SKU-0020,WH-04,141
2026-07-21,SKU-0030,WH-05,243
2026-08-18,SKU-0039,WH-06,160
2026-08-11,SKU-0003,WH-08,126
2026-08-18,SKU-0004,WH-05,140
2026-06-30,SKU-0024,WH-02,124
2026-08-04,SKU-0040,WH-02,199
2026-08-18,SKU-0005,WH-04,52
2026-07-07,SKU-0010,WH-05,115
2026-07-14,SKU-0016,WH-07,118
2026-08-18,SKU-0013,WH-08,118
07/21/2026,SKU-0018,WH-05,133
2026-07-28,SKU-0001,WH-02,135
2026-07-28,SKU-0012,WH-01,221
2026-08-18,SKU-0020,WH-05,125
2026-08-18,SKU-0006,WH-05,57
2026-07-14,SKU-0034,WH-05,183
07/14/2026,SKU-0031,WH-04,103
2026-07-21,SKU-0043,WH-99,67
2026-08-18,SKU-0014,WH-08,187
2026-07-07,SKU-0032,WH-06,133
,SKU-0023,WH-02,80
2026-07-21,SKU-0010,WH-03,115
2026-07-21,SKU-0023,WH-07,152
07-Jul-2026,SKU-0038,WH-08,110
2026-07-14,SKU-0039,WH-08,78
2026-07-21,SKU-0036,WH-07,31
2026-08-25,SKU-0009,WH-06,99
2026-08-11,SKU-0036,WH-02,100
2026-07-07,SKU-0015,WH-03,165
07/28/2026,SKU-0010,WH_05,72
2026-08-04,SKU-0041,WH-07,106
2026-08-11,SKU-0016,WH-04,-14
2026-08-18,SKU-0032,WH-06,167
2026-07-28,SKU-0004,WH-02,-178
,SKU-0044,WH-01,177
2026-07-21,SKU-0024,WH-05,108
2026-07-21,SKU-0004,WH-02,-74
2026-08-18,SKU-0009,WH-04,223
2026-06-30,SKU-0003,WH-04,70
2026-09-01,SKU-0001,WH-04,159
2026-07-28,SKU-0019,WH-06,59
2026-06-30,SKU-0016,WH-04,148
2026-08-18,SKU-0029,WH-04,141
2026-08-11,SKU-0015, WH-01 ,191
2026-08-25,SKU-0033,WH-06,112
2026-08-25,SKU-0025,WH-02,208
2026-07-07,SKU-0042,WH-01,82
2026-07-14,SKU-0037,WH-03,59
2026-09-01,SKU-0018,WH-04,125
2026-06-30,SKU-0043,WH-06,73
14-Jul-2026,SKU-0041,wh-01,58
2026-07-21,SKU-0038,WH-06,118
,SKU-0025,WH-06,79
2026-07-14,SKU-0035,WH-08,88
2026-08-11,SKU-0028,WH-03,189
2026-06-30,SKU-0008,WH-01,88
2026-08-04,SKU-0030,WH-04,213
2026-08-11,SKU-0013,WH-03,113
2026-09-01,SKU-0042,WH-03,171
2026-07-14,SKU-0040,WH-07,107
2026-07-28,SKU-0026,WH-05,126
2026-07-21,SKU-0022,WH-06,112
2026-08-11,SKU-0019,WH-02,27
2026-08-04,SKU-0002,WH-02,184
2026-07-28,SKU-0016,WH-01,214
,SKU-0030,WH-03,163
2026-07-28,SKU-0006,WH-08,151
2026-07-28,SKU-0004,WH-03,118
2026-07-07,SKU-0036,WH-05,94
2026-07-14,SKU-0030,WH-06,-151
2026-08-11,SKU-0026,WH-04,6
2026-07-07,SKU-0035,WH-05,165
08/11/2026,SKU-0006,WH-02,200
2026-09-01,SKU-0012,WH-03,145
2026-08-25,SKU-0005,WH-05,164
2026-07-28,SKU-0013,WH-08,228
2026-09-01,SKU-0037,WH-08,102
01-Sep-2026,SKU-0020,WH-06,166
2026-07-21,SKU-0007,WH-06,186
2026-08-11,SKU-0007,WH-03,121
2026-06-30,SKU-0026,WH-06,49
2026-08-11,SKU-0019,WH-06,100
2026-09-01,SKU-0045,WH-02,49
,SKU-0023,WH-02,135
2026-06-30,SKU-0010,WH-03,93
2026-08-25,SKU-0023,WH-04,104
2026-06-30,SKU-0005,WH-02,119
2026-07-14,SKU-0003,WH-02,206
2026-09-01,SKU-0006,WH-02,145
2026-08-04,SKU-0027,WH-07,63
2026-09-01,SKU-0015,WH-07,-179
2026-07-14,SKU-0001,WH-06,207
2026-07-14,SKU-0014,WH-07,127
2026-07-14,SKU-0008,WH-04,72
2026-06-30,SKU-0021,wh-05,111
2026-08-04,SKU-0034,WH-01,184
2026-07-14,SKU-0036,WH-08,153
2026-08-11,SKU-0024,WH-05,139
2026-08-11,SKU-0016,WH-05,146
2026-07-28,SKU-0030,WH-08,163
2026-08-11,SKU-0032,WH-02,53
2026-08-04,SKU-0002,WH-06,136
2026-08-18,SKU-0041,WH-05,149
2026-07-28,SKU-0020,WH-02,227
2026-07-14,SKU-0039,WH-02,73
2026-07-07,SKU-0034,WH-04,160
2026-08-25,SKU-0038,WH-02,64
2026-07-07,SKU-0029,WH-06,128
2026-09-01,SKU-0001,WH-09,108
2026-08-18,SKU-0038,WH-03,138
2026-08-18,SKU-0007,WH-02,154
2026-07-07,SKU-0041,WH-02,239
2026-08-04,SKU-0035,WH-08,33
2026-09-01,SKU-0034,WH-07,44
2026-08-18,SKU-0006,WH-03,129
2026-08-25,SKU-0026,WH-06,114
2026-08-25,SKU-0004,WH-08,65
2026-08-18,SKU-0040,WH-08,108
2026-07-21,SKU-0026,WH-06,175
2026-09-01,SKU-0031,WH-07,24
2026-08-11,SKU-0022,WH-07,41
2026-09-01,SKU-0038,wh-05,160
2026-08-04,SKU-0026,WH-07,64
2026-09-01,SKU-0010,WH-08,146
01-Sep-2026,SKU-0014,WH-03,184
2026-08-11,SKU-0005,WH-07,105
2026-07-28,SKU-0015,WH-03,137
2026-08-04,SKU-0023,WH-04,113
2026-07-07,SKU-0027,WH-05,12
2026-07-21,SKU-0044,WH-06,169
2026-08-11,SKU-0027,WH-04,117
14-Jul-2026,SKU-0007,WH-07,128
07/07/2026,SKU-0018,WH-06,106
2026-06-30,SKU-0034,WH-03,20
2026-07-14,SKU-0019,WH-09,63
2026-07-21,SKU-0031,WH-05,159
2026-09-01,SKU-0016,WH-05,242
2026-08-11,SKU-0031,WH-02,146
2026-06-30,SKU-0025,WH-03,263
,SKU-0016,WH-03,193
2026-07-14,SKU-0016,WH-03,106
2026-08-04,SKU-0015,WH-06,100
2026-08-18,SKU-0016,WH-08,77
2026-08-11,SKU-0011,WH-99,143
2026-08-25,SKU-0008,WH-06,72
2026-09-01,SKU-0042,WH-01,112
2026-07-21,SKU-0007,WH-03,174
2026-08-18,SKU-0033,WH-06,190
2026-06-30,SKU-0002,WH-06,167
2026-07-14,SKU-0011,WH-03,109
2026-07-28,SKU-0006,WH-05,9
2026-08-18,SKU-0017,WH-06,164
2026-06-30,SKU-0012,WH-08,18
2026-07-21,SKU-0005,WH-04,96
2026-08-25,SKU-0042,WH-04,103
2026-06-30,SKU-0006,WH-06,86
2026-07-07,SKU-0001,WH-03,91
2026-08-25,SKU-0013,WH-99,-35
2026-07-14,SKU-0033,Wh-01,70
2026-08-18,SKU-0014,WH-02,94
2026-08-18,SKU-0007,WH-06,118
2026-06-30,SKU-0009,WH-01,47
2026-08-25,SKU-0020,WH-05,137
2026-07-28,SKU-0029,WH-07,60
2026-07-21,SKU-0025,WH-05,172
2026-08-18,SKU-0015,WH-03,43
2026-07-07,SKU-0041,WH-06,149
2026-08-18,SKU-0004,WH-08,167
2026-07-28,SKU-0012,WH-03,61
2026-08-18,SKU-0019,WH-06,113
2026-09-01,SKU-0043,WH-05,-155
2026-07-07,SKU-0003,WH-05,152
2026-07-28,SKU-0043,WH-05,213
2026-08-04,SKU-0036,WH-07,-23
2026-08-11,SKU-0043,WH-06,45
08/25/2026,SKU-0044,WH-05,113
2026-07-28,SKU-0030,WH-07,160
2026-08-11,SKU-0037,WH-03,132
2026-08-04,SKU-0026,WH-04,164
2026-07-21,SKU-0021,WH-05,183
08/04/2026,SKU-0045,WH-02,77
2026-07-21,SKU-0004,WH-08,53
07-Jul-2026,SKU-0035,WH-08,79
2026-07-14,SKU-0010,WH-99,200
2026-07-07,SKU-0004,WH-03,195
2026-09-01,SKU-0032,WH-02,129
2026-07-21,SKU-0001,WH-02,77
2026-08-04,SKU-0012,WH-02,189
2026-08-18,SKU-0018,WH-04,166
2026-06-30,SKU-0016,WH-08,86
2026-09-01,SKU-0045,WH-07,-151
2026-09-01,SKU-0021,WH-02,82
2026-06-30,SKU-0020,WH-02,43
2026-08-18,SKU-0010,WH-05,156
2026-08-04,SKU-0026,WH-06,190
2026-07-07,SKU-0045,WH-08,144
2026-08-11,SKU-0002,WH-07,180
2026-08-04,SKU-0015,WH-05,18
2026-09-01,SKU-0011,WH-03,176
2026-08-11,SKU-0009,WH-06,144
2026-07-21,SKU-0042,WH-03,-20
2026-07-14,SKU-0037,WH-05,88
07/14/2026,SKU-0006,WH-07,65
08/04/2026,SKU-0034,WH-08,-13
2026-07-21,SKU-0007,WH-08,119
2026-08-04,SKU-0014,WH-04,124
2026-07-07,SKU-0004,WH-08,102
2026-09-01,SKU-0020,WH-01,23
2026-08-04,SKU-0039,WH-04,171
07-Jul-2026,SKU-0013,wh-05,21
2026-07-07,SKU-0038,WH-04,151
2026-07-21,SKU-0035,WH-05,26
2026-09-01,SKU-0025,WH-07,164
2026-07-14,SKU-0037,WH-01,63
2026-08-04,SKU-0044,WH-07,155
2026-08-04,SKU-0039,WH-03,-2
2026-08-11,SKU-0041,WH-06,69
2026-07-14,SKU-0034,WH-08,105
2026-08-04,SKU-0032,WH-06,108
30-Jun-2026,SKU-0014,WH-02,98
2026-06-30,SKU-0009,WH-02,103
2026-07-14,SKU-0043,WH-02,51
2026-08-25,SKU-0014,WH-03,44
11-Aug-2026,SKU-0044,WH-04,71
11-Aug-2026,SKU-0004,WH-03,177
2026-07-14,SKU-0045,WH-03,151
2026-08-11,SKU-0003,WH-01,113
2026-07-07,SKU-0038,wh-01,116
2026-07-14,SKU-0012,WH-02,-12
2026-08-25,SKU-0011,WH-06,248
2026-07-07,SKU-0040,WH-06,33
2026-07-07,SKU-0009,WH-01,152
2026-08-11,SKU-0015,WH-05,176
2026-06-30,SKU-0008,WH-03,84
2026-07-21,SKU-0008,WH-06,68
2026-09-01,SKU-0035,WH-03,-4
2026-09-01,SKU-0011,WH-06,102
2026-08-25,SKU-0034,WH-04,132
2026-08-18,SKU-0029,WH-08,71
2026-08-25,SKU-0010,WH-04,83
2026-07-28,SKU-0005,WH-08,81
08/18/2026,SKU-0044,WH-02,26
2026-08-18,SKU-0013,WH-06,39
2026-06-30,SKU-0006,WH-04,93
2026-08-25,SKU-0003,WH-03,107
2026-07-14,SKU-0042,WH-06,112
2026-07-28,SKU-0041,WH-08,190
2026-09-01,SKU-0018,WH-02,171
2026-08-25,SKU-0033,WH-04,82
2026-07-14,SKU-0010,WH-03,197
2026-07-21,SKU-0023,WH-03,108
2026-07-28,SKU-0002,WH-08,45
2026-07-07,SKU-0042,WH-07,228
2026-07-28,SKU-0032,WH-07,82
2026-07-14,SKU-0028,WH-01,45
2026-07-07,SKU-0003,WH-09,119
2026-07-07,SKU-0013,WH-08,148
2026-08-25,SKU-0014,WH-01,-255
2026-07-21,SKU-0030,WH-06,15
2026-09-01,SKU-0013,WH-04,249
2026-07-07,SKU-0035,WH-02,199
2026-08-18,SKU-0024,WH-03,218
2026-08-04,SKU-0031,WH-04,114
2026-07-14,SKU-0003,WH-08,201
2026-08-11,SKU-0020,WH-08,240
,SKU-0002,WH-05,180
2026-06-30,SKU-0001,WH-04,76
2026-07-14,SKU-0039,WH-04,77
07/21/2026,SKU-0039,WH-03,72
2026-06-30,SKU-0027,WH-01,110
2026-08-18,SKU-0034,WH-01,68
2026-08-11,SKU-0025,WH-08,83
2026-08-04,SKU-0044,WH-02,16
2026-08-04,SKU-0042,WH-04,122
2026-07-28,SKU-0026,WH-04,93
2026-08-18,SKU-0004,WH-02,179
2026-08-11,SKU-0008,WH-04,116
2026-09-01,SKU-0019,WH-07,95
2026-08-18,SKU-0044,WH-05,173
2026-08-11,SKU-0020,WH-07,111
2026-07-14,SKU-0040,WH-08,181
2026-07-14,SKU-0020,WH-05,139
2026-07-28,SKU-0022,WH_05,122
2026-06-30,SKU-0014,WH-06,35
2026-08-04,SKU-0043,WH-07,29
2026-07-28,SKU-0010,WH-03,111
2026-07-28,SKU-0002,WH-03,199
2026-07-21,SKU-0032,WH-01,199
2026-08-25,SKU-0013,WH-02,89
2026-08-18,SKU-0008,WH-07,115
2026-08-11,SKU-0033,WH-04,105
2026-07-14,SKU-0009,WH-09,30
2026-08-04,SKU-0016,WH-05,102
2026-08-04,SKU-0036,WH-08,70
2026-07-07,SKU-0015,WH-01,152
2026-06-30,SKU-0027,WH-02,247
2026-07-28,SKU-0022,WH-08,173
2026-07-14,SKU-0042,WH-01,125
2026-06-30,SKU-0018,WH-04,127
2026-07-07,SKU-0032,WH-02,146
2026-08-18,SKU-0035,WH-01,98
2026-07-28,SKU-0030,WH-04,80
2026-08-18,SKU-0035,WH-04,99
2026-09-01,SKU-0008,WH-08,95
2026-06-30,SKU-0045,WH-04,139
08/18/2026,SKU-0035,WH-02,17
2026-07-14,SKU-0002,WH-02,125
2026-08-04,SKU-0003,WH-05,83
2026-06-30,SKU-0015,WH-02,90
30-Jun-2026,SKU-0010,WH-04,40
2026-09-01,SKU-0033,WH-01,82
2026-08-11,SKU-0005,WH-05,70
2026-07-07,SKU-0023,WH-03,99
08/04/2026,SKU-0018,WH-07,125
2026-07-14,SKU-0005,WH-08,146
2026-07-14,SKU-0031,WH-07,31
2026-06-30,SKU-0007,WH-04,141
2026-08-18,SKU-0036,WH-02,41
2026-08-04,SKU-0004,WH-05,112
2026-06-30,SKU-0003,WH-05,44
2026-08-11,SKU-0022,WH-06,77
2026-08-04,SKU-0029,WH-06,205
2026-07-07,SKU-0002,WH-02,84
2026-08-04,SKU-0006,WH-01,-25
2026-09-01,SKU-0027,WH-99,30
2026-07-07,SKU-0017,WH-03,121
2026-07-21,SKU-0035,WH-02,228
2026-09-01,SKU-0026,WH-03,100
2026-08-04,SKU-0024,WH-03,37
2026-09-01,SKU-0020,WH-07,207
08/04/2026,SKU-0036,WH-04,21
2026-07-21,SKU-0004,WH-07,183
2026-07-28,SKU-0037,WH-05,156
2026-06-30,SKU-0004,WH-03,73
2026-08-25,SKU-0033,WH-02,117
2026-07-21,SKU-0021,WH-07,31
2026-08-11,SKU-0036,wh-01,106
2026-08-04,SKU-0024,WH-08,58
2026-08-11,SKU-0027,WH-03,88
2026-07-21,SKU-0002,WH-01,-74
2026-07-21,SKU-0001,WH-08,85
2026-06-30,SKU-0042,WH-01,83
2026-07-14,SKU-0030,WH-08,115
2026-07-14,SKU-0005,WH-07,152
2026-07-07,SKU-0025,WH-08,236
2026-08-18,SKU-0012,WH-07,164
2026-07-07,SKU-0026,WH-03,171
2026-07-14,SKU-0013,WH-03,112
21-Jul-2026,SKU-0031,WH-02,99
2026-07-21,SKU-0038,WH-03,106
2026-06-30,SKU-0007,WH-05,97
2026-08-11,SKU-0034,WH-03,135
2026-06-30,SKU-0041,WH-08,134
2026-08-04,SKU-0026,WH-05,106
2026-08-11,SKU-0015,WH-03,92
2026-09-01,SKU-0045,WH-08,31
2026-07-28,SKU-0012,WH-05,52
2026-09-01,SKU-0022,WH-06,147
2026-07-28,SKU-0011,WH-06,62
2026-07-28,SKU-0008,WH-07,-16
2026-07-07,SKU-0012,WH-01,119
2026-07-07,SKU-0029,WH-07,98
2026-08-11,SKU-0002,WH-05,195
25-Aug-2026,SKU-0020,WH-04,91
2026-08-25,SKU-0018,WH-03,104
2026-07-28,SKU-0007,WH-05,41
2026-08-11,SKU-0033,WH-03,178
2026-09-01,SKU-0019,WH-04,70
2026-08-18,SKU-0014,WH-03,106
2026-08-11,SKU-0024,WH-01,150
2026-07-14,SKU-0044,WH-01,215
2026-07-14,SKU-0019,WH-01,70
2026-07-07,SKU-0019,WH-01,115
2026-09-01,SKU-0040,WH-05,40
2026-07-21,SKU-0037,WH-07,182
2026-07-28,SKU-0024,WH-06,50
2026-09-01,SKU-0035,WH-01,74
2026-08-25,SKU-0032,WH-05,143
2026-08-18,SKU-0025,WH-05,10
2026-07-28,SKU-0024,WH-04,200
2026-07-07,SKU-0022,WH-07,69
2026-07-07,SKU-0040,WH-03,243
2026-07-28,SKU-0017,WH-02,147
2026-09-01,SKU-0016,WH-02,175
2026-07-28,SKU-0002,WH-02,81
2026-08-25,SKU-0037,WH-03,134
